complaint_id,category,from_dept,to_dept,transfer_date,resolved,days_open
20423661,Road Maintenance(Engg),PWD,Municipal Corp,2023-11-30,False,9
20423661,Road Maintenance(Engg),Municipal Corp,SWD Dept,2023-12-09,True,18
20423656,Electrical,Electrical Dept,Town Planning Dept,2023-12-15,True,24
20423626,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-12-07,False,17
20423626,Solid Waste (Garbage) Related,PWD,PWD,2023-12-24,True,34
20423622,Electrical,Electrical Dept,Town Planning Dept,2023-12-06,False,16
20423622,Electrical,Town Planning Dept,Town Planning Dept,2023-12-22,True,32
20423618,Road Maintenance(Engg),PWD,SWD Dept,2023-12-03,False,13
20423618,Road Maintenance(Engg),SWD Dept,Municipal Corp,2023-12-16,True,26
20423573,Electrical,Electrical Dept,PWD,2023-12-02,False,12
20423573,Electrical,PWD,Municipal Corp,2023-12-14,True,24
20423537,Road Maintenance(Engg),PWD,Town Planning Dept,2024-01-10,True,51
20423508,Electrical,Electrical Dept,Town Planning Dept,2023-11-26,False,6
20423508,Electrical,Town Planning Dept,Town Planning Dept,2023-12-02,True,12
20423414,Road Maintenance(Engg),PWD,Town Planning Dept,2023-12-07,True,17
20423362,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-12-01,False,11
20423362,Solid Waste (Garbage) Related,PWD,PWD,2023-12-12,True,22
20423341,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-25,False,5
20423341,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-11-30,True,10
20423334,Health Dept,Health Dept,Sanitation Dept,2023-12-18,True,28
20423316,Electrical,Electrical Dept,Town Planning Dept,2023-11-22,False,2
20423316,Electrical,Town Planning Dept,Town Planning Dept,2023-11-24,True,4
20423313,Electrical,Electrical Dept,Municipal Corp,2023-12-12,True,22
20423256,Electrical,Electrical Dept,PWD,2023-12-29,True,40
20422967,Electrical,Electrical Dept,PWD,2024-01-02,True,45
20422907,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2024-01-17,True,60
20422716,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-04,False,17
20422716,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-12-21,True,34
20422653,Electrical,Electrical Dept,Municipal Corp,2023-11-25,False,8
20422653,Electrical,Municipal Corp,PWD,2023-12-03,True,16
20422649,Electrical,Electrical Dept,Municipal Corp,2023-11-23,False,6
20422649,Electrical,Municipal Corp,PWD,2023-11-29,True,12
20422616,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-11-21,False,4
20422616,Solid Waste (Garbage) Related,PWD,PWD,2023-11-25,True,8
20422480,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-12-01,True,14
20422372,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-22,False,5
20422372,Solid Waste (Garbage) Related,Health Dept,Health Dept,2023-11-27,True,10
20422335,Road Maintenance(Engg),PWD,SWD Dept,2023-12-07,False,21
20422335,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-12-28,True,42
20422227,Electrical,Electrical Dept,Town Planning Dept,2024-01-09,True,54
20422165,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-02,False,16
20422165,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-12-18,True,32
20422092,Forest,Forest Dept,PWD,2023-11-28,False,12
20422092,Forest,PWD,PWD,2023-12-10,True,24
20422060,Electrical,Electrical Dept,Town Planning Dept,2023-12-30,True,44
20421985,Electrical,Electrical Dept,Municipal Corp,2024-01-07,True,53
20421882,Electrical,Electrical Dept,Town Planning Dept,2023-12-06,True,21
20421850,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-30,True,15
20421667,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-12-25,True,40
20421635,Electrical,Electrical Dept,PWD,2023-11-19,True,5
20421631,Forest,Forest Dept,PWD,2023-12-08,False,24
20421631,Forest,PWD,Municipal Corp,2024-01-01,True,48
20421529,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-17,False,3
20421529,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-11-20,True,6
20421449,Electrical,Electrical Dept,PWD,2023-12-08,False,24
20421449,Electrical,PWD,Municipal Corp,2024-01-01,True,48
20421295,Road Maintenance(Engg),PWD,SWD Dept,2023-12-04,True,21
20421234,Electrical,Electrical Dept,Municipal Corp,2023-12-15,True,32
20421231,Electrical,Electrical Dept,Municipal Corp,2023-12-29,True,46
20421226,Road Maintenance(Engg),PWD,Town Planning Dept,2023-12-11,False,28
20421226,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2024-01-08,True,56
20421181,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-28,True,15
20421151,Forest,Forest Dept,Parks Dept,2023-11-29,False,16
20421151,Forest,Parks Dept,Municipal Corp,2023-12-15,True,32
20421107,Road Maintenance(Engg),PWD,Municipal Corp,2023-12-07,False,24
20421107,Road Maintenance(Engg),Municipal Corp,Municipal Corp,2023-12-31,True,48
20421081,Electrical,Electrical Dept,Municipal Corp,2023-11-28,False,16
20421081,Electrical,Municipal Corp,Town Planning Dept,2023-12-14,True,32
20421064,Electrical,Electrical Dept,Town Planning Dept,2023-12-14,True,32
20420976,Electrical,Electrical Dept,PWD,2023-12-03,False,21
20420976,Electrical,PWD,Municipal Corp,2023-12-24,True,42
20420973,Electrical,Electrical Dept,Town Planning Dept,2023-12-01,True,19
20420972,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2024-01-04,True,53
20420944,Road Maintenance(Engg),PWD,Town Planning Dept,2023-12-02,False,20
20420944,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2023-12-22,True,40
20420671,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-11-30,False,19
20420671,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-12-19,True,38
20420541,Forest,Forest Dept,PWD,2023-11-19,False,8
20420541,Forest,PWD,Municipal Corp,2023-11-27,True,16
20420478,Electrical,Electrical Dept,PWD,2023-11-16,False,5
20420478,Electrical,PWD,PWD,2023-11-21,True,10
20420460,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-24,False,13
20420460,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-12-07,True,26
20420437,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2024-01-09,True,59
20420411,Road Maintenance(Engg),PWD,SWD Dept,2023-11-26,False,15
20420411,Road Maintenance(Engg),SWD Dept,Municipal Corp,2023-12-11,True,30
20420327,Electrical,Electrical Dept,PWD,2023-12-03,False,23
20420327,Electrical,PWD,Town Planning Dept,2023-12-26,True,46
20420290,Electrical,Electrical Dept,Municipal Corp,2023-12-14,True,34
20420253,Electrical,Electrical Dept,PWD,2023-11-20,False,10
20420253,Electrical,PWD,Municipal Corp,2023-11-30,True,20
20420133,Electrical,Electrical Dept,Town Planning Dept,2023-12-10,False,30
20420133,Electrical,Town Planning Dept,Municipal Corp,2024-01-09,True,60
20420107,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-25,False,15
20420107,Solid Waste (Garbage) Related,Health Dept,Health Dept,2023-12-10,True,30
20420005,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-02,False,22
20420005,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-12-24,True,44
20419991,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-12-06,False,26
20419991,Solid Waste (Garbage) Related,Health Dept,Health Dept,2024-01-01,True,52
20419968,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-30,False,20
20419968,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-12-20,True,40
20419855,Electrical,Electrical Dept,PWD,2023-12-03,False,24
20419855,Electrical,PWD,Municipal Corp,2023-12-27,True,48
20419853,Electrical,Electrical Dept,Town Planning Dept,2023-12-24,True,45
20419828,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-12-29,True,50
20419811,Electrical,Electrical Dept,Municipal Corp,2023-11-29,False,20
20419811,Electrical,Municipal Corp,Town Planning Dept,2023-12-19,True,40
20419796,Road Maintenance(Engg),PWD,Town Planning Dept,2023-11-14,False,5
20419796,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2023-11-19,True,10
20419774,Forest,Forest Dept,PWD,2023-11-15,False,6
20419774,Forest,PWD,Parks Dept,2023-11-21,False,12
20419751,Electrical,Electrical Dept,PWD,2023-12-04,False,25
20419751,Electrical,PWD,Town Planning Dept,2023-12-29,True,50
20419743,Electrical,Electrical Dept,PWD,2023-11-24,False,15
20419743,Electrical,PWD,PWD,2023-12-09,True,30
20419665,Road Maintenance(Engg),PWD,SWD Dept,2023-12-13,True,34
20419566,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-12-08,True,29
20419453,Electrical,Electrical Dept,Municipal Corp,2024-01-07,True,60
20419450,Electrical,Electrical Dept,PWD,2023-12-05,False,27
20419450,Electrical,PWD,PWD,2024-01-01,True,54
20419360,Road Maintenance(Engg),PWD,Town Planning Dept,2023-12-06,False,28
20419360,Road Maintenance(Engg),Town Planning Dept,Municipal Corp,2024-01-03,True,56
20419342,Electrical,Electrical Dept,Town Planning Dept,2023-12-07,False,29
20419342,Electrical,Town Planning Dept,Town Planning Dept,2024-01-05,True,58
20419272,Electrical,Electrical Dept,Municipal Corp,2023-12-08,False,30
20419272,Electrical,Municipal Corp,PWD,2024-01-07,True,60
20419167,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-21,False,13
20419167,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-12-04,True,26
20419057,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-25,False,17
20419057,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-12-12,True,34
20419051,Electrical,Electrical Dept,PWD,2023-12-19,True,41
20419042,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2024-01-05,True,59
20418788,Electrical,Electrical Dept,Town Planning Dept,2023-12-02,True,25
20418592,Forest,Forest Dept,Municipal Corp,2023-12-02,False,25
20418592,Forest,Municipal Corp,Municipal Corp,2023-12-27,True,50
20418462,Electrical,Electrical Dept,Municipal Corp,2023-12-12,True,36
20418414,Electrical,Electrical Dept,Town Planning Dept,2023-12-13,True,37
20418321,veterinary,Veterinary Dept,Health Dept,2023-12-06,False,30
20418321,veterinary,Health Dept,Municipal Corp,2024-01-05,True,60
20418226,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-14,True,38
20418206,Road Maintenance(Engg),PWD,Town Planning Dept,2023-12-27,True,51
20418127,Electrical,Electrical Dept,Town Planning Dept,2023-12-06,False,30
20418127,Electrical,Town Planning Dept,Municipal Corp,2024-01-05,True,60
20418065,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-11,True,35
20418005,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-11-27,False,22
20418005,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-12-19,True,44
20417971,Electrical,Electrical Dept,PWD,2024-01-03,True,59
20417869,Road Maintenance(Engg),PWD,SWD Dept,2023-11-17,False,12
20417869,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-11-29,True,24
20417729,Road Maintenance(Engg),PWD,SWD Dept,2023-12-05,False,30
20417729,Road Maintenance(Engg),SWD Dept,Town Planning Dept,2024-01-04,True,60
20417616,Electrical,Electrical Dept,Town Planning Dept,2023-11-24,True,20
20417584,veterinary,Veterinary Dept,Health Dept,2023-11-13,False,9
20417584,veterinary,Health Dept,Municipal Corp,2023-11-22,True,18
20417574,Electrical,Electrical Dept,Town Planning Dept,2023-12-27,True,53
20417468,Road Maintenance(Engg),PWD,Town Planning Dept,2023-12-07,True,33
20417464,Forest,Forest Dept,Parks Dept,2023-11-12,False,8
20417464,Forest,Parks Dept,Parks Dept,2023-11-20,False,16
20417464,Forest,Parks Dept,Municipal Corp,2023-11-28,False,24
20417425,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-27,True,23
20417343,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-20,False,16
20417343,Solid Waste (Garbage) Related,Health Dept,Health Dept,2023-12-06,True,32
20417321,Electrical,Electrical Dept,Town Planning Dept,2023-11-24,False,20
20417321,Electrical,Town Planning Dept,Municipal Corp,2023-12-14,True,40
20417292,Road Maintenance(Engg),PWD,Town Planning Dept,2023-11-20,True,16
20417146,Road Maintenance(Engg),PWD,SWD Dept,2023-11-25,False,22
20417146,Road Maintenance(Engg),SWD Dept,Town Planning Dept,2023-12-17,True,44
20417131,Health Dept,Health Dept,Sanitation Dept,2023-11-24,False,21
20417131,Health Dept,Sanitation Dept,Sanitation Dept,2023-12-15,True,42
20417126,veterinary,Veterinary Dept,Municipal Corp,2023-11-25,False,22
20417126,veterinary,Municipal Corp,Municipal Corp,2023-12-17,True,44
20417093,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-26,False,23
20417093,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-12-19,True,46
20417068,Electrical,Electrical Dept,Town Planning Dept,2023-11-27,False,24
20417068,Electrical,Town Planning Dept,Municipal Corp,2023-12-21,True,48
20417011,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-06,True,33
20416990,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-25,False,22
20416990,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-12-17,True,44
20416737,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-19,False,17
20416737,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-12-06,True,34
20416730,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-01,False,29
20416730,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-12-30,True,58
20416642,Road Maintenance(Engg),PWD,SWD Dept,2023-12-01,True,29
20416633,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-22,False,20
20416633,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-12-12,True,40
20416619,Electrical,Electrical Dept,Town Planning Dept,2023-11-05,False,3
20416619,Electrical,Town Planning Dept,PWD,2023-11-08,True,6
20416484,Electrical,Electrical Dept,Town Planning Dept,2023-11-03,False,2
20416484,Electrical,Town Planning Dept,Town Planning Dept,2023-11-05,True,4
20416479,Electrical,Electrical Dept,Town Planning Dept,2023-12-14,True,43
20416354,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-30,False,29
20416354,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-12-29,True,58
20416218,Road Maintenance(Engg),PWD,SWD Dept,2023-11-09,False,9
20416218,Road Maintenance(Engg),SWD Dept,Town Planning Dept,2023-11-18,True,18
20416091,Electrical,Electrical Dept,Town Planning Dept,2023-11-24,False,24
20416091,Electrical,Town Planning Dept,Town Planning Dept,2023-12-18,True,48
20416059,Electrical,Electrical Dept,Municipal Corp,2023-12-15,True,45
20415945,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-24,True,24
20415807,Electrical,Electrical Dept,PWD,2023-12-11,True,42
20415771,Electrical,Electrical Dept,PWD,2023-11-09,True,10
20415638,Road Maintenance(Engg),PWD,Municipal Corp,2023-11-25,False,26
20415638,Road Maintenance(Engg),Municipal Corp,Town Planning Dept,2023-12-21,True,52
20415619,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-11-12,True,13
20415528,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-11-18,False,19
20415528,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-12-07,True,38
20415381,Electrical,Electrical Dept,PWD,2023-11-19,True,21
20415328,Electrical,Electrical Dept,PWD,2023-11-24,False,26
20415328,Electrical,PWD,Municipal Corp,2023-12-20,True,52
20415181,Electrical,Electrical Dept,Municipal Corp,2023-11-01,False,4
20415181,Electrical,Municipal Corp,Municipal Corp,2023-11-05,True,8
20415133,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-11-26,False,29
20415133,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-12-25,True,58
20415023,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-22,True,55
20415001,Electrical,Electrical Dept,Town Planning Dept,2023-11-18,True,21
20414980,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-01,True,34
20414838,Electrical,Electrical Dept,PWD,2023-11-17,False,21
20414838,Electrical,PWD,Town Planning Dept,2023-12-08,True,42
20414807,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-11-01,False,5
20414807,Solid Waste (Garbage) Related,PWD,Health Dept,2023-11-06,True,10
20414780,Road Maintenance(Engg),PWD,SWD Dept,2023-10-30,False,3
20414780,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-11-02,True,6
20414738,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-18,False,22
20414738,Solid Waste (Garbage) Related,Health Dept,PWD,2023-12-10,True,44
20414665,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-11,True,45
20414599,Electrical,Electrical Dept,PWD,2023-11-19,False,23
20414599,Electrical,PWD,Municipal Corp,2023-12-12,True,46
20414566,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-03,True,7
20414521,Road Maintenance(Engg),PWD,Town Planning Dept,2023-11-13,False,18
20414521,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2023-12-01,True,36
20414503,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-12-04,True,39
20414436,Electrical,Electrical Dept,PWD,2023-11-12,False,17
20414436,Electrical,PWD,Town Planning Dept,2023-11-29,True,34
20414261,Road Maintenance(Engg),PWD,SWD Dept,2023-11-16,False,21
20414261,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-12-07,True,42
20414258,Electrical,Electrical Dept,Town Planning Dept,2023-11-26,True,31
20414163,Electrical,Electrical Dept,PWD,2023-12-23,True,58
20414068,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-11-06,False,11
20414068,Solid Waste (Garbage) Related,Health Dept,PWD,2023-11-17,True,22
20414032,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-03,False,9
20414032,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-11-12,True,18
20413999,Electrical,Electrical Dept,PWD,2023-12-23,True,59
20413889,Electrical,Electrical Dept,PWD,2023-12-12,True,48
20413831,Road Maintenance(Engg),PWD,Municipal Corp,2023-10-29,False,4
20413831,Road Maintenance(Engg),Municipal Corp,Municipal Corp,2023-11-02,True,8
20413768,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-11-06,True,12
20413733,Electrical,Electrical Dept,Municipal Corp,2023-12-11,True,47
20413710,Electrical,Electrical Dept,PWD,2023-11-02,True,8
20413641,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-11-07,True,13
20413607,Electrical,Electrical Dept,Town Planning Dept,2023-11-02,True,9
20413599,Electrical,Electrical Dept,Municipal Corp,2023-12-05,True,42
20413449,Road Maintenance(Engg),PWD,Town Planning Dept,2023-11-19,True,26
20413395,Electrical,Electrical Dept,Municipal Corp,2023-11-15,True,22
20413357,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-12-02,True,39
20413195,Forest,Forest Dept,PWD,2023-11-04,True,12
20413000,Electrical,Electrical Dept,Municipal Corp,2023-11-04,True,13
20412966,Electrical,Electrical Dept,Municipal Corp,2023-11-18,False,27
20412966,Electrical,Municipal Corp,Town Planning Dept,2023-12-15,True,54
